coin,epoch,gamma,theta,curr_power,cumsum_realized,simple_fixed,baseline_fixed,baseline_fixed_walk,simple_moving,baseline_moving,simple_fixed_pct,baseline_fixed_pct,baseline_fixed_walk_pct,simple_moving_pct,baseline_moving_pct,date
FIL,1090001,0.706,247142.4938546225,9.114241995947927e+17,7.845495316293398e+23,37254397.44460476,86926927.37074442,20632057.98037831,36509309.49571267,87672015.31963652,11.324205263099664,11.324205263099662,2.7935752625231673,8.740036872554088,12.849950724855747,2021-10-01
FIL,1120001,0.706,255193.75522542783,9.205271777234386e+17,8.120892610706462e+23,38217970.77253282,89175265.1359099,21294817.192342393,37453611.357082166,89939624.55136056,11.617102287343057,11.617102287343057,2.8833126867448815,8.966095190314386,13.182310677853831,2021-11-01
FIL,1140001,0.706,260577.07097039887,9.242588958915525e+17,8.305610644243346e+23,38858590.34299261,90670044.1336494,21737630.934161577,38081418.53613275,91447215.94050926,11.811831178670113,11.81183117867011,2.943269551747289,9.116387210885211,13.40327599949209,2021-11-01
FIL,1160001,0.706,265971.1395043006,9.297746431814735e+17,8.491532792501334e+23,39497803.40656393,92161541.28198248,22181066.482227504,38707847.33843265,92951497.35011376,12.006132534624125,12.006132534624124,3.0033106091531225,9.266349259079355,13.623756182584273,2021-11-01
FIL,1180001,0.706,271377.1247397008,9.366594390000192e+17,8.67866405832179e+23,40135613.05129099,93649763.78634562,22625218.01808691,39332900.790265165,94452476.04737143,12.200007293876737,12.200007293876736,3.063448611119214,9.415982059364854,13.843752292272187,2021-11-01
FIL,1200001,0.706,276792.56567911815,9.456685627552558e+17,8.867001402773879e+23,40772022.35843828,95134718.83635598,23069881.940211955,39956581.911269516,95950159.28352475,12.393456393038766,12.393456393038766,3.123655990051865,9.565286334619197,14.063265391359145,2021-12-01
FIL,1220001,0.706,282261.7202904425,9.55389869658948e+17,9.057949599466321e+23,41407034.402505085,96616413.60584518,23518687.80312519,40578893.714454986,97444554.29389529,12.586480766664607,12.586480766664607,3.184424186685577,9.714262806132727,14.28229654031496,2021-12-01
FIL,1240001,0.706,287753.5530052539,9.56181660570503e+17,9.249483212514037e+23,42040652.251240596,98094855.2528947,23969083.308219984,41199839.206215784,98935668.29791951,12.779081347256838,12.779081347256835,3.24540762045554,9.862912193612182,14.50084679728119,2021-12-01
FIL,1260001,0.706,293228.00200275925,9.599278728333998e+17,9.441397504823729e+23,42672878.96565859,99570050.91987003,24417782.681042284,41819421.38634542,100423508.49918321,12.971259065270669,12.971259065270669,3.3061613983587494,10.011235215184156,14.718917218076177,2021-12-01
FIL,1280001,0.706,298704.8835389322,9.711211782365126e+17,9.634834743235162e+23,43303717.60005229,101042007.73345532,24866411.381188836,42437643.24805124,101908082.08545637,13.16301484911847,13.163014849118468,3.366905607200118,10.159232587398561,14.93650885620018,2021-12-01
FIL,1300001,0.706,304217.8860457253,9.727073430734996e+17,9.829282330176987e+23,43933171.20200905,102510732.80468777,25317726.24128862,43054507.77796887,103389396.22872795,13.354349625174233,13.35434962517423,3.4280135213976695,10.306905025232094,15.153622762840449,2022-01-01
FIL,1320001,0.706,309728.7045918409,9.806048499649702e+17,1.0024991228090531e+24,44561242.81242513,103976233.22899196,25768589.122838773,43670017.95617662,104867458.08524045,13.545264317778052,13.545264317778052,3.489060237817634,10.454253242091681,15.3702599868763,2022-01-01
FIL,1340001,0.706,315263.10637159104,9.844113303272988e+17,1.0221839311627831e+24,45187935.46552042,105438516.08621429,26221106.71995609,44284176.75621001,106342274.7955247,13.735759849240617,13.735759849240614,3.550331002293267,10.601277949817959,15.58642157488421,2022-01-01
FIL,1360001,0.706,320808.4688296883,9.93720589537435e+17,1.0420347186941718e+24,45813252.188853,106897588.44065699,26674244.547821898,44896987.14507594,107813853.48443405,13.925837139847625,13.925837139847621,3.611685745850273,10.747979858688666,15.80210857114284,2022-01-01
FIL,1380001,0.706,326384.73550710833,1.0053885480609855e+18,1.0620921862003297e+24,46437196.00333382,108353457.34111223,27129629.32558676,45508452.083267145,109282201.2611789,14.115497107864241,14.115497107864241,3.6733447258368255,10.894359677422097,16.01732201763808,2022-02-01
FIL,1400001,0.706,332005.32837374567,1.0093767353271301e+18,1.0823057013650176e+24,47059769.92324138,109806129.82089654,27588351.675416905,46118574.524776556,110747325.21936136,14.304740669539584,14.304740669539584,3.7354556122094165,11.040418113180548,16.23206295406815,2022-02-01
FIL,1420001,0.706,337616.0392339319,1.0098815243608223e+18,1.1025236212039784e+24,47680976.95623613,111255612.89788428,28045984.994907714,46727357.417111404,112209232.437009,14.493568739111073,14.49356873911107,3.79741904415846,11.186155871573693,16.446332417848527,2022-02-01
FIL,1440001,0.706,343211.3714144732,1.0146207710684527e+18,1.1228030937455476e+24,48300820.10337503,112701913.57454173,28502083.03097064,47334803.701307535,113667929.97660923,14.681982228808868,14.681982228808868,3.859174599132304,11.331573656662004,16.66013144411698,2022-02-01
FIL,1460001,0.706,348808.08797524543,1.0155402486042172e+18,1.1431241860034337e+24,48919302.3591262,114145038.83796111,28958013.434303917,47940916.31194367,115123424.88514364,14.869982048860326,14.869982048860322,3.9209074566783304,11.47667217096017,16.873461065738628,2022-03-01
FIL,1480001,0.706,354393.41645299434,1.0254154644610593e+18,1.1635683736813003e+24,49536426.71138322,115584995.65989417,29412736.633483507,48545698.17715556,116575724.19412184,15.05756910749434,15.057569107494336,3.982476859097207,11.621452115440485,17.086322313310887,2022-03-01
FIL,1500001,0.706,360005.008102598,1.0290833392115732e+18,1.184121754578978e+24,50152196.141479656,117021790.99678583,29869317.017873216,49149152.21865006,118024834.91961543,15.244744310945757,15.244744310945753,4.0442977239085325,11.765914189536218,17.29871621516844,2022-03-01
FIL,1520001,0.706,365623.01948698895,1.0361753519719386e+18,1.2048090356034583e+24,50766613.624203384,118455431.78980787,30326137.76613722,49751281.35171931,119470764.06229194,15.431508563459742,15.43150856345974,4.106151133925668,11.910059091145007,17.510643797388216,2022-03-01
FIL,1540001,0.706,371271.5605796834,1.0521088855155928e+18,1.2257739054781464e+24,51379682.12781109,119885924.96489252,30785156.735571604,50352088.48525487,120913518.60744874,15.617862767296165,15.617862767296165,4.168302182515212,12.053887516632237,17.72210608379438,2022-03-01
FIL,1560001,0.706,376992.1095637577,1.0649962163862577e+18,1.2470526716816883e+24,51991404.614042476,121313277.43276575,31249736.979863368,50951576.521761626,122353105.5250466,15.803807822733937,15.803807822733937,4.231206226268128,12.197400160834377,17.933104095963223,2022-04-01
FIL,1580001,0.706,382739.6182521344,1.0726196377790976e+18,1.2684589692146547e+24,52601784.03813457,122737496.08898063,31716212.644446854,51549748.357371874,123789531.76974332,15.989344628075356,15.989344628075353,4.29436690943356,12.340597717062355,18.143638853228104,2022-04-01
FIL,1600001,0.706,388507.6623626464,1.078621111377325e+18,1.2900066836392372e+24,53210823.34883615,124158587.81395099,32184058.86081451,52146606.88185942,125222804.28092772,16.17447407965048,16.174474079650476,4.357713164952651,12.483480877104919,18.35371137268443,2022-04-01
FIL,1620001,0.706,394282.87345472694,1.0832315500788064e+18,1.3116492209862207e+24,53818525.48842186,125576559.4729843,32652189.36706678,52742154.978653416,126652929.98275274,16.359197071821434,16.359197071821434,4.421097913247877,12.626050331231959,18.56332266919452,2022-04-01
FIL,1640001,0.706,400075.75265490415,1.0900003522530963e+18,1.3334621888776285e+24,54424893.392706454,126991417.91631503,33121453.641050108,53336395.52485232,128079915.78416915,16.543514496986738,16.543514496986734,4.484636173397806,12.768306768197851,18.772473755392515,2022-05-01
FIL,1660001,0.706,405876.0442794396,1.0996006399480054e+18,1.3554146765816386e+24,55029929.99105899,128403169.97913761,33591019.150515355,53929331.39123781,129503768.5789588,16.7274272455856,16.7274272455856,4.548215220753322,12.910250875244783,18.981165641689294,2022-05-01
FIL,1680001,0.706,411696.2481556794,1.106054240701159e+18,1.377494915437697e+24,55633638.20641693,129811822.48163947,34061895.899860784,54520965.44228859,130924495.24576782,16.91093620610223,16.91093620610223,4.611971809646185,13.05188333810606,19.189399336277305,2022-05-01
FIL,1700001,0.706,417526.9647310179,1.1137604174273887e+18,1.399712328857074e+24,56236020.955300346,131217382.22903413,34533321.26126124,55111300.53619434,132342102.64814013,17.09404226507015,17.09404226507015,4.675802680468031,13.193204841009443,19.397175845135486,2022-05-01
FIL,1720001,0.706,423380.4119715263,1.1195109345927181e+18,1.4220822849643167e+24,56837081.14782598,132619856.01159392,35006280.69103225,55700339.52486946,133756597.63455044,17.276746307076447,17.276746307076447,4.739841263746632,13.33421606668045,19.604496172034107,2022-05-01
FIL,1740001,0.706,429237.78942004225,1.1291099518935405e+18,1.4445920798584147e+24,57436821.6877213,134019250.604683,35479253.22799395,56288085.25396687,135167987.03843743,17.459049214766086,17.459049214766083,4.803881621735428,13.474917696345637,19.811361318539632,2022-06-01
FIL,1760001,0.706,435129.8925818685,1.1382415791890168e+18,1.467317591265539e+24,58035245.47233844,135415572.76878968,35954722.73088615,56874540.56289167,136576277.67823642,17.640951868846102,17.640951868846106,4.8682600682591355,13.615310409735898,20.017772284019507,2022-06-01
FIL,1780001,0.706,441044.503554107,1.1483830931372387e+18,1.490228278848483e+24,58632355.39266838,136808829.24955952,36431698.97918171,57459708.28481501,137981476.3574129,17.82245514808995,17.82245514808995,4.932842527716976,13.755394885089755,20.22373006564707,2022-06-01
FIL,1800001,0.706,447005.9308527749,1.1645160492463311e+18,1.5134696168219458e+24,59228154.33335474,138199026.7778277,36912137.04626137,58043591.24668764,139383589.8644948,18.003559929341666,18.003559929341666,4.997893716534136,13.895171799156621,20.429235658406288,2022-06-01
FIL,1820001,0.706,453008.9886675231,1.1721287529192916e+18,1.5368787858870472e+24,59822645.17270779,139586172.06965148,37395612.2050915,58626192.269253634,140782624.97310564,18.184267087520155,18.18426708752015,5.063356126781179,14.034641827200083,20.63429005509661,2022-07-01
FIL,1840001,0.706,459034.5146276139,1.1867683242964168e+18,1.5605386178666255e+24,60415830.782718405,140970271.8263429,37880576.260347284,59207514.16706403,142178588.4419973,18.3645774956234,18.364577495623397,5.129020133215435,14.173805643001163,20.838894246337762,2022-07-01
FIL,1860001,0.706,465102.00302257313,1.1998826231159304e+18,1.584441536573875e+24,61007714.02907181,142351332.73450086,38368593.26559393,59787559.74849037,143571487.0150823,18.54449202473267,18.544492024732666,5.19509750828118,14.31266391886156,21.043049220574513,2022-07-01
FIL,1880001,0.706,471221.1735954331,1.2193761818144092e+18,1.6087072524316449e+24,61598297.771161586,143729361.46604368,38860437.67388172,60366331.81573836,144961327.42146692,18.724011544016765,18.724011544016765,5.261693112719177,14.45121732560692,21.246755964081476,2022-07-01
FIL,1900001,0.706,477399.460963962,1.2215837303929843e+18,1.6331313894748102e+24,62187584.862103276,145104364.67824095,39356698.29779286,60943833.16486121,146348116.375483,18.903136920736156,18.903136920736152,5.3288866715992915,14.58946653259004,21.45001546096782,2022-08-01
FIL,1920001,0.706,483564.5433883341,1.2261229262462953e+18,1.657625982522586e+24,62775578.1487484,146476349.01374623,39851562.49889695,61520066.58577343,147731860.5767212,19.081869020247222,19.08186902024722,5.395891155196004,14.727412207694144,21.6528286931821,2022-08-01
FIL,1940001,0.706,489724.62760471884,1.224314613321962e+18,1.6821367501452845e+24,63362280.471698076,147845321.10062882,40345690.73574067,62095034.86226412,149112566.71006277,19.26020870600643,19.26020870600643,5.462795989424058,14.865055017336095,21.855196640516965,2022-08-01
FIL,1960001,0.706,495855.1749396144,1.2349638489933908e+18,1.706753598538509e+24,63947694.66531669,149211287.5524056,40837117.68507546,62668740.772010356,150490241.4457119,19.438156839574468,19.438156839574468,5.529335070028838,15.002395626469585,22.05712028061384,2022-08-01
FIL,1980001,0.706,502037.8763243951,1.2548639735263306e+18,1.7317720242235995e+24,64531823.55774577,150574254.96807343,41332390.10822069,63241187.08659086,151864891.43922836,19.61571428062045,19.615714280620445,5.596394826783315,15.139434698588406,22.258600588967756,2022-08-01
FIL,2000001,0.706,508280.0391621463,1.2606139819338406e+18,1.7569905056623078e+24,65114669.970917456,151934229.9321407,41832084.4857732,63812376.57149911,153236523.33155906,19.792881886926033,19.792881886926033,5.664053315009752,15.276172895729589,22.459638538931962,2022-09-01
FIL,2020001,0.706,514527.5511688472,1.2718123575004357e+18,1.7823889418039857e+24,65696236.72056827,153291219.0146593,42331863.95902207,64382311.9861569,154605143.74907064,19.969660514389602,19.969660514389602,5.731723325171254,15.412610878476663,22.66023510172269,2022-09-01
FIL,2040001,0.706,520792.4539407728,1.280412090492848e+18,1.8079365993574503e+24,66276526.61625265,154645228.77125618,42832690.17566689,64950996.0839276,155970759.3035812,20.146051017030366,20.146051017030366,5.799535064115213,15.5487493059628,22.860391246423827,2022-09-01
FIL,2060001,0.706,527091.6167516725,1.2927347931207875e+18,1.8337669918378724e+24,66855542.46135652,155996265.7431652,43335907.66209135,65518431.61212939,157333376.59239233,20.322054246992497,20.322054246992497,5.86767058036286,15.684588835874019,23.060107939991585,2022-09-01
FIL,2080001,0.706,533401.6274769413,1.2950279150394747e+18,1.859648635065691e+24,67433287.0531109,157344336.45725873,43839642.610726304,66084621.31204868,158693002.19832096,20.497671054549258,20.497671054549254,5.935876160858674,15.820130124452378,23.259386147259185,2022-10-01
FIL,2100001,0.706,539707.1610037559,1.302633144014645e+18,1.8856727521981344e+24,68009763.18260533,158689447.42607906,44342671.31432836,66649567.91895322,160049642.68973118,20.672902288107096,20.672902288107096,6.0039861159614665,15.955373826499105,23.45822683094153,2022-10-01
FIL,2120001,0.712,546026.2729466219,1.320226612473359e+18,1.9119610894547124e+24,68584973.6348014,160031605.1478699,44846433.66008055,65841574.68940935,162775004.093262,20.84774879420975,20.84774879420975,6.0721954060198,15.761946705676216,23.857678806752915,2022-10-01
FIL,2140001,0.712,552403.0723868442,1.3297186329856668e+18,1.9385173231838185e+24,69158921.18854629,161370816.10660794,45354440.355940215,66392564.34100443,164137172.9541498,21.02221141754235,21.022211417542344,6.140979379974282,15.893849224180498,24.057329774938434,2022-10-01
FIL,2160001,0.712,558792.3546397821,1.3376415052877865e+18,1.965221490455212e+24,69731608.61658593,162707086.77203378,45863084.56320598,66942344.271922484,165496351.11669722,21.196291000935442,21.19629100093544,6.209849672806664,16.025462145224054,24.256542401126605,2022-10-01
FIL,2180001,0.712,565197.9031738573,1.3513323437158228e+18,1.9921639587215344e+24,70303038.68557873,164040423.59968367,46372665.31982445,67490917.13815558,166852545.14710683,21.36998838536915,21.369988385369147,6.278846774176825,16.15678610463016,24.455317647715507,2022-11-01
FIL,2200001,0.712,571632.2676312482,1.3549368486857692e+18,2.019240377265027e+24,70873214.15610869,165370833.03092024,46884177.45134759,68038285.58986434,168205761.5971646,21.543304409977164,21.543304409977157,6.348105383204702,16.287821736826086,24.653656474990214,2022-11-01
FIL,2220001,0.712,578063.4596530369,1.36589078273195e+18,2.046491841686719e+24,71442137.78269891,166698321.4929641,47395076.07758022,68584452.27139096,169556007.00427204,21.71623991205083,21.716239912050828,6.417280923776462,16.418569674846214,24.85155984112747,2022-11-01
FIL,2240001,0.712,584509.0317614597,1.3703097429121864e+18,2.073854376555133e+24,72009812.31382479,168022895.39892447,47906754.89500171,69129419.82127179,170903287.89147744,21.888795727043195,21.888795727043192,6.4865621020314475,16.54903055033506,25.04902870220031,2022-11-01
FIL,2260001,0.712,590961.5433465084,1.385362437082107e+18,2.1014692020117445e+24,72576240.49192728,169344561.1478303,48418621.693002865,69673190.8722502,172247610.76750737,22.060972688573013,22.060972688573013,6.555868732807829,16.679204993550343,25.24606401218265,2022-12-01
FIL,2280001,0.712,597451.2491597666,1.3940179973878566e+18,2.1292964853537323e+24,73141425.05342628,170663325.12466127,48933073.05860504,70215768.05128923,173588982.12679833,22.23277162842881,22.232771628428804,6.625525313362433,16.809093633366015,25.442666722953934,2022-12-01
FIL,2300001,0.712,603960.2550749792,1.4086706538330207e+18,2.1573857342599044e+24,73705368.72873367,171979193.70037854,49448685.96454407,70757153.97958432,174927408.4495279,22.40419337657287,22.404193376572866,6.695339166175315,16.938697097275313,25.638837784303682,2022-12-01
FIL,2320001,0.712,610516.0064522221,1.4188569434591345e+18,2.1857524801965528e+24,74268074.24226671,173292173.23195565,49967629.14694294,71297351.27257605,176262896.2016463,22.575238761145286,22.575238761145286,6.765603937551163,17.06801601139381,25.83457814393616,2022-12-01
FIL,2340001,0.712,617087.4717760301,1.4323758765330893e+18,2.2143431908870939e+24,74829544.312461,174602270.06240898,50487441.1320998,71836362.53996256,177595451.8349074,22.745908608467914,22.74590860846791,6.835986344593557,17.197051000462373,26.02988874747488,2023-01-01
FIL,2370001,0.712,626963.720675007,1.4464319293973816e+18,2.2574821053064832e+24,75669438.89338553,176562024.0845662,51267960.3454952,72642661.3376501,179588801.64030161,23.001211050223866,23.001211050223866,6.941668442256287,17.390072487842538,26.32205092355046,2023-01-01
FIL,2390001,0.712,633589.5968539413,1.453511797910621e+18,2.2865574142654267e+24,76227832.2092532,177864941.82159078,51791128.22145005,73178718.92088307,180914055.1099609,23.170945657684126,23.170945657684122,7.012505236036344,17.518400388533692,26.516291260344133,2023-01-01
FIL,2410001,0.712,640209.2788505146,1.4649729893627935e+18,2.315776241797371e+24,76784999.54939127,179164998.9485796,52313426.73313785,73713599.56741562,182236398.93055525,23.340307605760202,23.340307605760202,7.083224318121677,17.646446539986076,26.710105134406508,2023-01-01
FIL,2430001,0.712,646866.9488218875,1.4770106772562097e+18,2.3452962675284638e+24,77340943.60548048,180462201.74612108,52838339.42506649,74247305.86126126,183555839.4903403,23.509297712641292,23.50929771264129,7.154297359528932,17.774211560791876,26.90349348205427,2023-02-01
FIL,2450001,0.712,653523.5890413326,1.4851096812761062e+18,2.3749016766237936e+24,77895667.06329173,181756556.48101398,53362787.09825173,74779840.38076006,184872383.16354567,23.677916794720172,23.67791679472017,7.225307437519766,17.901696068185093,27.09645723754833,2023-02-01
FIL,2470001,0.712,660207.5650972434,1.4985527071772593e+18,2.4048124477205785e+24,78449172.6026992,183048069.4062981,53889002.558268644,75311205.69859123,186186036.31040606,23.846165666597194,23.84616566659719,7.296556873385958,18.02890067804456,27.28899733309837,2023-02-01
FIL,2490001,0.712,666913.6681509509,1.5087094292241073e+18,2.434921107072383e+24,79001462.89769351,184336746.76128483,54416571.71830306,75841404.38178578,187496805.27719256,24.014045141084285,24.01404514108428,7.367989599881003,18.155826004896998,27.481114698867472,2023-02-01
FIL,2510001,0.712,673637.8066736422,1.5219549083410742e+18,2.465274875479257e+24,79552540.61639418,185622594.77158636,54945169.49198576,76370438.99173841,188804696.39624214,24.181556029208735,24.18155602920873,7.439561600395404,18.28247266191981,27.672810262976387,2023-03-01
FIL,2530001,0.712,680396.2953033082,1.536264897624889e+18,2.4959289986560213e+24,80102408.42106283,186905619.64914656,55476074.12611877,76898312.08422032,190109715.98598906,24.34869914021722,24.348699140217217,7.511445949212348,18.408841260944197,27.8640849515082,2023-03-01
FIL,2550001,0.712,687191.3755748017,1.5604547657436626e+18,2.52698449695333e+24,80651068.96811606,188185827.5922708,56009455.78531601,77425026.20939143,191411870.35099542,24.515475281579697,24.5154752815797,7.583665686576116,18.534932412458065,28.054939688512743,2023-03-01
FIL,2570001,0.712,694062.5864107604,1.582157546541495e+18,2.5585010622747705e+24,81198524.90813808,189463224.7856555,56548408.45687256,77950583.91181256,192711165.78198102,24.681885258993262,24.68188525899326,7.656639737558477,18.66074672560893,28.245375396011024,2023-03-01
FIL,2590001,0.712,700991.6206440054,1.5940446731102318e+18,2.5903268006962897e+24,81744778.88589372,190737817.40041864,57091484.609456055,78474987.73045798,194007608.5558544,24.84792987638608,24.84792987638608,7.730172106795047,18.786284808206943,28.435392993999752,2023-03-01
FIL,2610001,0.712,707945.7880722083,1.6080700620929303e+18,2.622434918911041e+24,82289833.54034108,192009611.59412915,57636114.9850474,78998240.19872744,195301204.9357428,25.01360993592127,25.01360993592127,7.8039149174209985,18.91154726672775,28.62499340045573,2023-04-01
FIL,2630001,0.712,714937.0772156477,1.630087730697498e+18,2.654941710578515e+24,82833691.50464432,193278613.51083672,58183233.21626535,79520343.84445855,196591961.1710225,25.178926238000756,25.178926238000756,7.877994583049093,19.03653470631547,28.814177531340302,2023-04-01
FIL,2650001,0.712,721983.0481335721,1.6512138513387062e+18,2.6878430540837635e+24,83376355.40618634,194544829.28110144,58734205.540101714,80041301.1899389,197879883.4973489,25.343879581269128,25.343879581269128,7.952596091811233,19.161247730785597,29.00294630060377,2023-04-01
FIL,2670001,0.712,729095.704138739,1.665710209424515e+18,2.7211418906000276e+24,83917827.86658162,195808265.02202374,59289959.87859722,80561114.75191835,199164978.13668698,25.50847076261757,25.508470762617563,8.027845084109407,19.285686942627922,29.191300620189853,2023-04-01
FIL,2690001,0.712,736216.0794053149,1.6826712686156372e+18,2.754657466148955e+24,84458111.50168869,197068926.8372736,59845882.41811401,81079787.04162115,200447251.29734114,25.672700577187612,25.672700577187612,8.103116850781937,19.40985294300947,29.379241400040044,2023-05-01
FIL,2710001,0.712,743384.1171109867,1.701287835740983e+18,2.7885713192818826e+24,84997208.92162283,198326820.8171199,60405086.97569751,81597320.56475791,201726709.1739848,25.836569818375022,25.836569818375022,8.178833001843609,19.53374633177732,29.566769548097998,2023-05-01
FIL,2730001,0.712,750596.1456561697,1.7127076446082908e+18,2.8227814614994784e+24,85535122.7307688,199581953.0384605,60967279.015990525,82113717.82153805,203003357.94769123,26.000079277833667,26.000079277833667,8.254953657283973,19.657367707461624,29.75388597031398,2023-05-01
FIL,2750001,0.712,757818.8353538563,1.726751544407366e+18,2.8572311376891103e+24,86071855.52779324,200834329.5648509,61529855.71758145,82628981.30668153,204277203.7859626,26.163229745479267,26.16322974547927,8.331126395763622,19.78071766727841,29.940591570649183,2023-05-01
FIL,2770001,0.712,765055.4434323993,1.7364596435477466e+18,2.8918678342376806e+24,86607409.90565734,202083956.44653374,62093068.86142349,83143113.50943103,205548252.84276003,26.326022009493272,26.326022009493265,8.407385308357865,19.903796807132476,30.1268872510801,2023-05-01
FIL,2790001,0.712,772301.5790571423,1.7405464265535508e+18,2.9266593257162347e+24,87141788.45162936,203330839.72046846,62656574.89579482,83656116.91356419,206816511.25853366,26.488456856326643,26.488456856326636,8.483683878253286,20.026605721620328,30.312773911602935,2023-06-01
FIL,2810001,0.712,779543.4317978623,1.756025431749473e+18,2.961710488046881e+24,87674993.74729708,204574985.4103598,63219299.70269383,84167993.9974052,208081985.16025168,26.65053507070365,26.650535070703647,8.55987667015297,20.149145004032974,30.498252450237896,2023-06-01
FIL,2830001,0.712,786831.0839832139,1.7793964007941806e+18,2.9972298887311056e+24,88207028.36858027,205816399.52668726,63785131.40524813,84678747.23383707,209344680.66143048,26.812257435625668,26.812257435625668,8.636490134913021,20.271415246358842,30.68332376303353,2023-06-01
FIL,2850001,0.712,794180.0139953045,1.798346591059327e+18,3.033173900748311e+24,88737894.88574322,207055088.0667341,64355262.15315187,85188379.09031348,210604603.86216384,26.973624732374972,26.97362473237497,8.7136856892907,20.393417039286618,30.867988744071102,2023-06-01
FIL,2870001,0.712,801554.7027102606,1.810602964483893e+18,3.0693508919423674e+24,89267595.86340705,208291057.0146164,64926928.57219029,85696892.02887076,211861760.84915268,27.134637740518485,27.134637740518485,8.791089173138978,20.515150972208122,31.052248285468874,2023-07-01
FIL,2890001,0.712,808956.960195984,1.8333174753424758e+18,3.1059439858471826e+24,89796133.86056216,209524312.34131166,65500266.32380965,86204288.50613967,213116157.69573414,27.295297237911566,27.29529723791156,8.868718954982251,20.636617633221118,31.23610327738642,2023-07-01
FIL,2910001,0.712,816400.4667490852,1.8459206814463813e+18,3.142818041834839e+24,90323511.43058062,210754860.00468808,66076328.87981711,86710570.9733574,214367800.4619113,27.455604000701754,27.455604000701754,8.946717674628093,20.7578176091322,31.419554608028932,2023-07-01
FIL,2930001,0.712,823859.306971607,1.8636606548735916e+18,3.180000534453875e+24,90849731.12122841,211982705.9495329,66653105.631260134,87215741.87637927,215616695.19438204,27.615558803332537,27.61555880333253,9.024813096149401,20.87875148545958,31.602603163651523,2023-07-01
FIL,2950001,0.712,831342.719025499,1.8692619362546368e+18,3.2173668993797973e+24,91374795.47467779,213207856.10758147,67231307.53847823,87719803.65569067,216862847.92656857,27.775162418547055,27.77516241854705,9.103101483390477,20.999419846435956,31.78524982856348,2023-08-01
FIL,2970001,0.712,838819.1064324058,1.8894718911093893e+18,3.255028629376459e+24,91898707.02751955,214430316.3975456,67808492.03528027,88222758.74641877,218106264.6786464,27.934415617391867,27.93441561739187,9.181252113526913,21.119823275011306,31.96749548513254,2023-08-01
FIL,2990001,0.712,846319.0438107772,1.8855039527610243e+18,3.2927525771402504e+24,92421468.31077546,215650092.7251427,68387018.32933092,88724609.57834443,219346951.4575737,28.093319169220717,28.093319169220717,9.259584422660403,21.23996235285575,32.149341013789225,2023-08-01
FIL,3010001,0.712,853779.8880435497,1.890645953936595e+18,3.330556537150007e+24,92943081.84991008,216867190.98312348,68962056.15590811,89225358.57591368,220584914.2571199,28.25187384169812,28.251873841698117,9.337444394208996,21.35983766036228,32.33078729303096,2023-08-01
FIL,3030001,0.712,861239.4239429585,1.9156858110386831e+18,3.368738990673163e+24,93463550.1648434,218081617.05130124,69536521.9702317,89725008.15824966,221820159.05789497,28.41008040080321,28.41008040080321,9.415226915447828,21.479449776649652,32.51183519942646,2023-08-01
FIL,3050001,0.712,868762.7574800253,1.9339212313159552e+18,3.4073672591459575e+24,93982875.76996268,219293376.79657954,70115424.09869368,90223560.73916417,223052691.82737806,28.567939610833353,28.567939610833353,9.493610112462465,21.598799279565107,32.69248560761982,2023-09-01
FIL,3070001,0.712,876299.3895606329,1.9442533730824786e+18,3.446176156940193e+24,94501061.17413482,220502476.0729812,70694869.81146692,90721018.72716942,224282518.5199466,28.72545223440787,28.72545223440787,9.57206691065089,21.71788674568722,32.8727393903349,2023-09-01
FIL,3090001,0.712,883851.2846009859,1.9627571883840274e+18,3.4853385718385905e+24,95018108.88071841,221708920.72167626,71275007.80974083,91217384.52548967,225509645.07690498,28.882619032471744,28.882619032471744,9.650617444115316,21.836712750328672,33.0525974183794,2023-09-01
FIL,3110001,0.712,891441.6776079558,1.9786517221013916e+18,3.5248696609283595e+24,95534021.38757576,222912716.57101008,71857618.26541674,91712660.53207274,226734077.4265131,29.03944076429925,29.03944076429925,9.729502747666297,21.955277867539,33.23206056064915,2023-09-01
FIL,3130001,0.712,899056.1220454352,2.007426839424876e+18,3.564852805758378e+24,96048801.18708506,224113869.43653178,72441586.71694216,92206849.13960166,227955821.48401517,29.195918187497643,29.195918187497643,9.808571923500663,22.0735826701074,33.41112968413228,2023-10-01
FIL,3150001,0.712,906728.4542918543,2.02345620718725e+18,3.605212365229319e+24,96562450.76615234,225312385.1210221,73029500.66175047,92699952.73550625,229174883.1516682,29.352052058010823,29.35205205801083,9.888175318095174,22.19162772956549,33.58980565391341,2023-10-01
FIL,3170001,0.718,914435.1819862323,2.0404726695837545e+18,3.6459672703058924e+24,97074972.60622355,226508269.4145216,73619551.41393495,91250474.24985015,232332767.770895,29.507843130123,29.507843130123,9.968068035850397,21.844634165852764,34.05265188373831,2023-10-01
FIL,3190001,0.718,922168.2830327092,2.0597663781405164e+18,3.6870916624147535e+24,97586369.18329659,227701528.09435868,74211119.29117708,91731187.0322988,233556710.24535647,29.66329215646231,29.66329215646231,10.048166171942231,21.959712963609885,34.23204322577085,2023-10-01
FIL,3210001,0.718,929917.9779131761,2.0695184489940078e+18,3.7284183911325675e+24,98096642.96793303,228892166.92517704,74803452.41686179,92210844.38985705,234777965.503253,29.81839988800445,29.81839988800445,10.128367922473348,22.07453910108431,34.41104070665717,2023-10-01
